# no.  UserID Distance DBSource ALPHA_GR_DEC_ORDER DELTA_GR_DEC_ORDER redshift redshift_err FAST_bc03_lmass FAST_ma05_lmass
# start data
 1040  18459                      0.00 18459  53.12317530 -27.75400990  0.00000  0.0000  9.370  9.370
 1041  18462                      0.00 18462  53.00859130 -27.75386130  2.31310  3.0001  8.060  8.060
 1042  1847                       0.00 1847  53.23528650 -27.90105920  0.00000  0.0000 10.020 10.020
 1043  18471                      0.00 18471  53.12150720 -27.75411070  2.43340  3.0000 10.020 10.020
 1044  18475                      0.00 18475  53.10810690 -27.75397980  0.00000  0.0000 10.450 10.450
 1045  18485                      0.00 18485  53.11278870 -27.75388680  0.00000  0.0000  9.710  9.710
 1046  18489                      0.00 18489  53.06541480 -27.75425230  2.67320  3.0000 10.580 10.580
 1047  18493                      0.00 18493  53.22189420 -27.75410530  0.00000  0.0000  9.330  9.330
 1048  18495                      0.00 18495  53.23026240 -27.75339150  2.34040  2.0001  9.180  9.180
 1049  18501                      0.00 18501  53.10138160 -27.75402100  0.00000  0.0000  9.410  9.410
 1050  18502                      0.00 18502  53.10563580 -27.75355650  0.00000  0.0000  9.390  9.390
 1051  18509                      0.00 18509  53.07804650 -27.75400300  1.87260  4.0000  9.890  9.890
 1052  18511                      0.00 18511  53.05733830 -27.75375880  0.00000  0.0000  9.670  9.670
 1053  18528                      0.00 18528  53.18782180 -27.75343260  0.00000  0.0000  9.200  9.200
 1054  18536                      0.00 18536  53.19751770 -27.75333010  0.00000  0.0000  9.510  9.510
 1055  18541                      0.00 18541  53.08836110 -27.75310360  0.00000  0.0000  9.630  9.630
 1056  18545                      0.00 18545  53.05763750 -27.75340800  0.00000  0.0000  9.730  9.730
 1057  18551                      0.00 18551  53.08907280 -27.75320370  0.00000  0.0000  8.970  8.970
 1058  18555                      0.00 18555  53.02299720 -27.75325900  1.96090  3.0000  9.480  9.480
 1059  18558                      0.00 18558  53.22861220 -27.75299040  3.07180  4.0001  8.020  8.020
 1060  18562                      0.00 18562  53.02739130 -27.75388610  0.00000  0.0000 11.090 11.090
 1061  1857                       0.00 1857  53.13714120 -27.90085820  2.55700  2.0000 10.100 10.100
 1062  18580                      0.00 18580  53.19791850 -27.75305560  0.00000  0.0000  9.460  9.460
 1063  1860                       0.00 1860  53.17609370 -27.90054420  3.07520  3.0001  9.640  9.640
 1064  18607                      0.00 18607  53.21416650 -27.75388950  0.00000  0.0000 11.090 11.090
 1065  18609                      0.00 18609  53.14734440 -27.75349820  9.99990  0.0001 10.080 10.080
 1066  18613                      0.00 18613  53.17457090 -27.75337480  1.84780  3.0000 10.880 10.880
 1067  1863                       0.00 1863  53.13810920 -27.90039460  0.00000  0.0000  9.230  9.230
 1068  18646                      0.00 18646  53.21460480 -27.75266040  2.39620  4.0001 10.170 10.170
 1069  18648                      0.00 18648  53.21600660 -27.75244060  0.00000  0.0000  9.920  9.920
 1070  18651                      0.00 18651  53.11284960 -27.75244840  1.86540  2.0001  8.840  8.840
 1071  18659                      0.00 18659  53.02290660 -27.75236860  0.00000  0.0000  9.610  9.610
 1072  18660                      0.00 18660  53.22860700 -27.75283400  3.07180  4.0001 10.530 10.530
 1073  18681                      0.00 18681  53.05849800 -27.75249220  9.99990  0.0001  9.740  9.740
 1074  18691                      0.00 18691  53.16501040 -27.75189760  0.00000  0.0000  9.430  9.430
 1075  18693                      0.00 18693  53.11226000 -27.75240260  1.89600  2.0001  9.750  9.750
 1076  18694                      0.00 18694  53.05035420 -27.75213070  0.00000  0.0000 10.230 10.230
 1077  18704                      0.00 18704  53.12988100 -27.75192030  0.00000  0.0000  9.910  9.910
 1078  18705                      0.00 18705  53.16249410 -27.75192220  0.00000  0.0000  9.360  9.360
 1079  18742                      0.00 18742  53.22764520 -27.75179170  0.00000  0.0000 10.210 10.210
 1080  18749                      0.00 18749  53.06038380 -27.75167290  0.00000  0.0000  9.280  9.280
 1081  18751                      0.00 18751  53.22806400 -27.75154730  0.00000  0.0000 10.180 10.180
 1082  18765                      0.00 18765  53.20545990 -27.75158470  0.00000  0.0000 10.320 10.320
 1083  18783                      0.00 18783  53.22825870 -27.75112320  0.00000  0.0000  9.800  9.800
 1084  18794                      0.00 18794  53.14057350 -27.75210560  0.00000  0.0000 10.400 10.400
 1085  18795                      0.00 18795  53.15725560 -27.75152250  1.60700  3.0000 10.190 10.190
 1086  188                        0.00 188  53.09000280 -27.94196790  0.00000  0.0000  9.260  9.260
 1087  18801                      0.00 18801  53.22877840 -27.75164760  0.00000  0.0000 11.240 11.240
 1088  18815                      0.00 18815  53.07648820 -27.75117330  0.00000  0.0000  9.990  9.990
 1089  18819                      0.00 18819  53.11006610 -27.75122580  0.00000  0.0000 10.290 10.290
 1090  1882                       0.00 1882  53.12666300 -27.90030230  0.00000  0.0000  9.510  9.510
 1091  1883                       0.00 1883  53.16977920 -27.90078740  2.67330  4.0001 10.290 10.290
 1092  18830                      0.00 18830  53.15300850 -27.75100890  0.00000  0.0000  9.410  9.410
 1093  1884                       0.00 1884  53.21142990 -27.90030020  2.20300  2.0001  9.800  9.800
 1094  1886                       0.00 1886  53.11455920 -27.90069070  1.60800  2.0000  9.880  9.880
 1095  18869                      0.00 18869  53.07393980 -27.75071080  0.00000  0.0000  8.920  8.920
 1096  1888                       0.00 1888  53.17202530 -27.90007900  0.00000  0.0000  9.140  9.140
 1097  18882                      0.00 18882  53.02571090 -27.75052090  3.46930  2.0000  9.760  9.760
 1098  18898                      0.00 18898  53.20678160 -27.75033150  0.00000  0.0000  9.310  9.310
 1099  18900                      0.00 18900  53.07875590 -27.75028940  0.00000  0.0000  8.900  8.900
 1100  18901                      0.00 18901  53.13869260 -27.75046120  0.00000  0.0000  9.360  9.360
 1101  18913                      0.00 18913  53.07573280 -27.75029150  0.00000  0.0000  9.040  9.040
 1102  18915                      0.00 18915  53.21049410 -27.75022760  0.00000  0.0000 10.100 10.100
 1103  18917                      0.00 18917  53.01952870 -27.75024240  0.00000  0.0000  9.150  9.150
 1104  1892                       0.00 1892  53.09095030 -27.90017170  0.00000  0.0000  9.920  9.920
 1105  18926                      0.00 18926  53.12566080 -27.75021380  0.00000  0.0000  8.810  8.810
 1106  18932                      0.00 18932  53.15345750 -27.75019800  0.00000  0.0000  9.290  9.290
 1107  18936                      0.00 18936  53.05479870 -27.75031020  1.63400  2.0000  9.700  9.700
 1108  18963                      0.00 18963  53.07194720 -27.75011020  0.00000  0.0000  9.660  9.660
 1109  18967                      0.00 18967  53.15654280 -27.75077720  0.00000  0.0000  9.670  9.670
 1110  1898                       0.00 1898  53.15450020 -27.89989290  0.00000  0.0000  9.520  9.520
 1111  18980                      0.00 18980  53.02133530 -27.75043050  2.55880  4.0001  9.800  9.800
 1112  18991                      0.00 18991  53.05410370 -27.74992160  0.00000  0.0000  9.580  9.580
 1113  18992                      0.00 18992  53.13130320 -27.74990190  9.99990  0.0001  9.540  9.540
 1114  18993                      0.00 18993  53.01668770 -27.74949810  0.00000  0.0000  9.610  9.610
 1115  18996                      0.00 18996  53.11002070 -27.74971010  0.00000  0.0000  9.430  9.430
 1116  19007                      0.00 19007  53.03334380 -27.74983960  9.99990  0.0001  9.340  9.340
 1117  19027                      0.00 19027  53.19576600 -27.74970010  0.00000  0.0000  9.610  9.610
 1118  19033                      0.00 19033  53.15788340 -27.74930310  0.00000  0.0000  9.230  9.230
 1119  19048                      0.00 19048  53.17314420 -27.74942790  0.00000  0.0000  9.230  9.230
 1120  1905                       0.00 1905  53.20307620 -27.89965370  0.00000  0.0000  9.260  9.260
 1121  19051                      0.00 19051  53.07804450 -27.74968470  1.57200  2.0001  9.750  9.750
 1122  19068                      0.00 19068  53.19357940 -27.74920310  0.00000  0.0000  9.240  9.240
 1123  1907                       0.00 1907  53.19060690 -27.90034680  1.86110  2.0001 10.210 10.210
 1124  19089                      0.00 19089  53.11043620 -27.74876900  2.71330  3.0000  6.390  6.390
 1125  1909                       0.00 1909  53.17091260 -27.90047430  2.62400  2.0001  9.820  9.820
 1126  19090                      0.00 19090  53.21620230 -27.74993780  1.76930  2.0001 10.670 10.670
 1127  19093                      0.00 19093  53.20867410 -27.74865880  0.00000  0.0000  9.200  9.200
 1128  19100                      0.00 19100  53.01860670 -27.74877230  0.00000  0.0000  9.530  9.530
 1129  19104                      0.00 19104  53.15287620 -27.74924390  3.09200  4.0000 10.110 10.110
 1130  19105                      0.00 19105  53.19322900 -27.74877120  0.00000  0.0000  9.300  9.300
 1131  19107                      0.00 19107  53.11055330 -27.74896120  2.71330  3.0000  9.120  9.120
 1132  19116                      0.00 19116  53.08325580 -27.74936050  0.00000  0.0000  9.440  9.440
 1133  19119                      0.00 19119  53.01348800 -27.74896450  1.86430  2.0001  7.780  7.780
 1134  19124                      0.00 19124  53.01356800 -27.74861470  0.00000  0.0000  9.530  9.530
 1135  19135                      0.00 19135  53.14548320 -27.74863730  0.00000  0.0000 10.100 10.100
 1136  19143                      0.00 19143  53.02794410 -27.74866340  0.00000  0.0000 10.580 10.580
 1137  19149                      0.00 19149  53.14922730 -27.74858900  0.00000  0.0000  9.380  9.380
 1138  19158                      0.00 19158  53.19389360 -27.74883340  0.00000  0.0000  9.830  9.830
 1139  19167                      0.00 19167  53.08370680 -27.74843430  0.00000  0.0000  9.750  9.750
 1140  19181                      0.00 19181  53.11059370 -27.74838430  2.72720  4.0001  9.340  9.340
 1141  19185                      0.00 19185  53.12648440 -27.75031010  0.00000  0.0000 10.600 10.600
 1142  19186                      0.00 19186  53.13914590 -27.74883530  9.99990  0.0001  9.660  9.660
 1143  1919                       0.00 1919  53.20550280 -27.89995090  0.00000  0.0000  9.650  9.650
 1144  19190                      0.00 19190  53.18573230 -27.74809280  0.00000  0.0000  8.790  8.790
 1145  19192                      0.00 19192  53.08402230 -27.74823650  2.47990  4.0001  9.850  9.850
 1146  19193                      0.00 19193  53.05347430 -27.74881090  1.83290  2.0001  9.840  9.840
 1147  19200                      0.00 19200  53.11458200 -27.74799460  0.00000  0.0000  8.940  8.940
 1148  19216                      0.00 19216  53.16832280 -27.74851280  0.00000  0.0000 10.560 10.560
 1149  19217                      0.00 19217  53.01438170 -27.74768920  0.00000  0.0000  8.870  8.870
 1150  1923                       0.00 1923  53.08980940 -27.89951440  0.00000  0.0000  5.490  5.490
 1151  19242                      0.00 19242  53.19376220 -27.74778660  0.00000  0.0000  9.570  9.570
 1152  19246                      0.00 19246  53.19544300 -27.74755730  0.00000  0.0000 10.050 10.050
 1153  1926                       0.00 1926  53.11881040 -27.90018560  1.76550  3.0000  9.830  9.830
 1154  19262                      0.00 19262  53.15581890 -27.74913880  1.61640  1.0000  7.450  7.450
 1155  19267                      0.00 19267  53.21567110 -27.74724270  0.00000  0.0000  9.510  9.510
 1156  19274                      0.00 19274  53.10385310 -27.74766190  0.00000  0.0000  9.640  9.640
 1157  19276                      0.00 19276  53.02028790 -27.74760570  3.40400  4.0000 10.190 10.190
 1158  19282                      0.00 19282  53.11092920 -27.74723180  0.00000  0.0000  9.880  9.880
 1159  1929                       0.00 1929  53.23758390 -27.89996930  0.00000  0.0000  9.930  9.930
 1160  19293                      0.00 19293  53.05388050 -27.74762800  3.11050  4.0001 10.690 10.690
 1161  19298                      0.00 19298  53.01265220 -27.74724370  2.57300  3.0000 10.800 10.800
 1162  19306                      0.00 19306  53.18794380 -27.74710190  0.00000  0.0000  9.350  9.350
 1163  19308                      0.00 19308  53.11916350 -27.74689550  0.00000  0.0000  9.400  9.400
 1164  19312                      0.00 19312  53.11179960 -27.74712250  0.00000  0.0000  9.230  9.230
 1165  19314                      0.00 19314  53.10306730 -27.74728730  2.02490  3.0000  9.810  9.810
 1166  19317                      0.00 19317  53.07837430 -27.74677850  0.00000  0.0000  9.420  9.420
 1167  19319                      0.00 19319  53.07544840 -27.74862690  9.99990  0.0001  9.990  9.990
 1168  19323                      0.00 19323  53.20786370 -27.74715380  0.00000  0.0000 10.240 10.240
 1169  19324                      0.00 19324  53.17074150 -27.74726570  1.61340  3.0000  9.360  9.360
 1170  19329                      0.00 19329  53.19833360 -27.74780030  1.91000  3.0000 10.660 10.660
 1171  19343                      0.00 19343  53.12472800 -27.74667700  0.00000  0.0000  9.060  9.060
 1172  19351                      0.00 19351  53.09681650 -27.74652560  0.00000  0.0000  9.040  9.040
 1173  19364                      0.00 19364  53.11822100 -27.74633440  0.00000  0.0000  8.830  8.830
