#ID RA DEC Imag Zmag Jmag Hmag z
1670 53.0947098 -27.9035168 25.3963952495 25.3286871013 24.5549165665 24.3234256934 1.814
1673 53.0932115 -27.9042931 24.3992419953 24.389658237 24.035905158 23.4820390822 3.043
1676 53.1289085 -27.9036762 27.6905897087 26.9902120542 25.2369631177 23.7433570494 2.565
1677 53.1986805 -27.9035325 25.9586071205 25.8574949879 25.3664655691 24.2946881098 2.899
1686 53.0997972 -27.9032299 26.469268372 26.6624842853 25.6487884655 24.7915287135 2.602
1691 53.1312917 -27.9033942 25.9069916416 25.984435509 25.1784998366 24.7230777038 2.212
1692 53.1213187 -27.9031873 25.0969749397 25.1179989406 25.1263619325 24.8893349409 3.104
1698 53.212269 -27.9033119 26.181957765 26.4288099653 24.2023406229 23.7516595565 1.63
1699 53.1000205 -27.903001 26.6799572632 27.1687265123 25.3250422776 24.7849616637 1.96
1726 53.2235056 -27.9025431 25.697325634 25.9314943482 25.7009866155 24.9643979084 2.85
1728 53.0870023 -27.9025347 25.8523032752 25.7975603866 25.6534567127 24.9737856734 2.743
1732 53.2242578 -27.9026498 24.8917681945 24.8752086434 24.7411929061 24.3737634274 2.547
1739 53.1332544 -27.902928 25.1581496961 25.2209274036 23.5658094991 22.2019300847 2.711
1740 53.0923806 -27.9027095 24.1899299551 24.1398944533 23.4077503334 23.1296138298 1.9432
1746 53.1761083 -27.902354 25.6571641856 25.6407358095 24.731362948 24.6663113938 1.525
1747 53.1217423 -27.9023201 25.1925482115 25.139196714 25.1597317336 24.7416760227 3.049
1749 53.2261937 -27.9022323 25.4991650724 25.4167026555 24.7875084764 24.509871037 2.162
1757 53.1367125 -27.9026238 24.7278452786 24.6632720701 24.4215331323 24.1944032278 2.5756
1759 53.2327632 -27.9022024 25.2953381587 25.173411513 24.4755046952 24.2514831999 1.597
1793 53.0882209 -27.9018444 26.1966407333 26.3382420726 25.1204920597 24.1123767422 2.7
1794 53.1556238 -27.9018014 24.5848107844 24.6303531043 23.9207411573 24.1258505579 1.695
1804 53.1270725 -27.9015185 25.3264349175 25.0966774334 24.0412933891 23.7590529801 1.939
1811 53.2014212 -27.9015534 25.4633123971 25.1287396703 23.8396892763 23.5509082624 1.537
1829 53.1483217 -27.9011999 24.791168453 24.7170467062 24.7308703944 24.3979513618 3.2438
1841 53.1855081 -27.9011912 25.7171204965 25.6051026882 23.940592718 23.4197248488 1.865
1845 53.1330195 -27.9008636 23.7187686635 23.7162265026 23.7745728164 23.7614299307 2.4873
1847 53.2352865 -27.9010592 25.0140557626 24.8482781859 23.5367292319 23.2073529106 1.588
1857 53.1371412 -27.9008582 24.8298429217 24.9398733702 24.1284805411 23.5611666158 2.557
1860 53.1760937 -27.9005442 24.8030058843 24.7747681207 24.7243505686 24.3615438222 3.0752
1863 53.1381092 -27.9003946 25.5429221992 25.6527581952 25.3688990343 24.8997741272 2.634
1882 53.126663 -27.9003023 24.8767531694 24.9144911464 24.5105909973 24.1075354228 2.494
1883 53.1697792 -27.9007874 23.8228431789 23.7545899948 23.31315647 22.7808531692 2.6733
1884 53.2114299 -27.9003002 24.6916933383 24.6642374069 24.2123323651 23.4533632448 2.203
1886 53.1145592 -27.9006907 23.9673432386 23.7461803228 22.7977115596 22.5088185847 1.608
1888 53.1720253 -27.900079 25.3492811625 25.4010017148 24.7255993792 24.5333327837 1.805
1892 53.0909503 -27.9001717 25.0332979347 25.0048403781 24.4395501863 23.7558442476 2.677
1898 53.1545002 -27.8998929 24.7440735737 24.8153748424 24.753881547 24.333141922 3.058
1905 53.2030762 -27.8996537 25.8014697356 25.6423231987 25.5727942124 24.8046682759 2.514
1907 53.1906069 -27.9003468 23.8148834959 23.6644949668 22.542158963 22.1808521478 1.8611
1909 53.1709126 -27.9004743 22.894466949 22.7507688261 21.9856982581 21.7067790106 2.624
1919 53.2055028 -27.8999509 25.0066832259 24.9505324369 24.3709301274 23.919768824 2.145
1923 53.0898094 -27.8995144 25.4170714279 25.4460932802 24.3878257819 24.3055745053 2.005
1926 53.1188104 -27.9001856 23.2685166321 23.2583619538 22.4912765213 22.6636360965 1.7655
1929 53.2375839 -27.8999693 23.8448677683 23.813208325 22.972187129 22.7499403332 1.737
1942 53.0825867 -27.8995528 24.0845749188 24.0353429589 23.4941939984 23.212332332 1.8834
1946 53.0896156 -27.8999049 23.7308817506 23.5741977492 22.0761950914 21.8098308959 2.0042
1959 53.2458012 -27.8990401 24.8756485695 25.1442087907 24.4249366142 24.3785796932 1.625
1961 53.1942741 -27.8987652 25.2342325643 25.3064243214 25.2982781703 24.7034582532 2.56
1967 53.234238 -27.899292 24.8099744732 24.7334593818 24.0130554768 23.3850413866 3.101
1968 53.0748276 -27.8987535 25.8301483329 25.8042949648 24.871002364 24.6554146423 1.729
1971 53.179632 -27.8987738 25.5535350856 25.572535772 25.3796588281 24.8390833074 2.889
1975 53.1269088 -27.8989744 26.2273197364 26.1144736794 24.5072333604 23.1603183805 2.52
1977 53.1280537 -27.8990408 24.5349956136 24.4101297265 23.621264027 23.528192668 2.3017
1981 53.2520378 -27.8986487 25.2898255236 25.354632235 23.936839217 23.6478679334 1.567
1985 53.2061243 -27.8984969 25.6153635729 25.7204772718 25.4662396164 24.7486615884 1.871
1986 53.15946 -27.8989329 24.5982046262 24.5974179902 24.2984912727 23.7961235457 3.137
1997 53.2027929 -27.8988436 24.269750451 24.2721600125 23.2730354333 23.0077135467 1.95
2000 53.1688809 -27.8983019 25.1873227073 25.1072346858 24.4870304785 24.7867465079 1.708
2007 53.1857665 -27.8986621 24.4954866323 24.3826364459 23.1952869907 22.9338239305 1.576
2011 53.2003409 -27.8982625 25.4446691036 25.5526143691 24.5555121344 24.4935642737 1.596
2020 53.0754653 -27.8986853 24.7563157896 24.6394499182 23.6188729339 23.268971917 1.634
2026 53.0736062 -27.897995 24.9995546906 24.9753455555 24.4290593164 24.1362739548 1.88
2043 53.1877874 -27.898276 24.3965181689 24.4024951412 23.3466600512 23.0384544869 1.8399
2045 53.1873126 -27.8979349 25.5617515015 25.6275277576 24.8663706682 24.50311567 2.031
2065 53.1493373 -27.8974677 25.1381671823 25.1136638218 25.0790292822 24.8608086004 3.248
2094 53.1384222 -27.8970465 25.6952075668 25.6075960331 25.5131686774 24.7604114083 2.727
2101 53.1338612 -27.8969835 25.7902913023 25.6305434488 25.3743268107 24.8532850286 2.655
2108 53.2256912 -27.8969208 25.114085594 25.2610721894 24.9109067762 24.5553374007 2.703
2109 53.1793424 -27.8973797 24.1881319196 24.1304119101 24.0985256662 23.7694294014 2.9903
2132 53.2560026 -27.8965729 25.624366285 25.7890473948 24.4896176014 23.8516899071 2.328
2134 53.1037322 -27.8967371 24.7218017006 24.778404836 23.9320939412 23.9966406974 1.634
2136 53.1618938 -27.8970884 23.3894693489 23.3450112091 23.1116960839 23.0079761045 3.2479
2138 53.1270078 -27.8964372 25.2990065419 25.2524805354 25.0566582564 24.4318643508 3.079
2151 53.1627262 -27.8962898 26.2578997918 26.2437800727 25.2150096342 24.7151611056 2.858
2153 53.1479251 -27.8962363 26.1769245124 26.053248781 24.9202164121 24.4724136895 2.07
2163 53.1310067 -27.8965857 24.5687019886 24.6639959923 24.2278542482 23.7181440436 2.61
2167 53.2158558 -27.8959208 25.6934390541 25.959475125 24.9335626794 24.1549994892 2.839
2168 53.2160423 -27.8959954 25.2159395729 25.341971358 24.6163324458 24.4288613796 1.996
2179 53.1610366 -27.896071 24.2466763462 24.3026758799 24.1646018316 23.8028438181 3.021
2184 53.1626253 -27.8956671 25.7680433382 25.8954833926 24.8792225688 24.9081499888 1.68
2189 53.2212573 -27.8958078 25.3452583801 25.2342882213 24.8499124493 24.3324884429 2.266
2200 53.1125741 -27.8956015 25.7143224293 25.6318912063 24.3393908251 23.9896798781 1.635
2203 53.2356918 -27.8956508 25.2007486804 25.1429766265 25.1031526873 24.7824771012 2.6308
2210 53.1897661 -27.8953694 25.3562294278 25.4485584521 24.7867366796 24.5224646642 1.957
2211 53.2452711 -27.8952163 25.4042036289 24.1467561431 24.6243912827 24.5501854838 1.68
2212 53.0720305 -27.8953709 24.9264525772 25.053989864 24.514962898 24.2817841869 2.6468
2213 53.1280746 -27.8956083 24.0142320844 24.0274403154 23.6423560037 23.6136476723 1.7929
2218 53.2003828 -27.8952568 25.1736606264 25.2254265579 24.5902920294 24.0434993128 2.311
2220 53.1497748 -27.8952117 25.3977876475 25.4982277952 24.4879985278 24.4445909128 1.689
2227 53.1890237 -27.8959937 23.8129878364 23.7819102114 22.9890400023 22.7741269997 1.99
2231 53.1283221 -27.895716 23.6588808058 23.6074435436 23.0029650641 22.9819597396 1.693
2236 53.1527613 -27.8953202 24.4212962002 24.46960663 23.5449732466 23.2085238376 2.032
2237 53.2088796 -27.8950301 25.5373551413 25.4807251939 24.3576791651 23.8943147956 2.197
2255 53.1927567 -27.8945703 24.9489735374 24.890426527 24.885902524 24.661659241 3.1089
2269 53.1610995 -27.8944989 24.6872788435 24.7245477759 24.6841356279 24.2762441665 2.803
2273 53.0820696 -27.8944753 25.4615360587 25.4009022126 25.5202243127 24.9191472151 2.653
2278 53.2328259 -27.8946637 23.5640870066 23.6162362589 23.2723408818 22.8704668907 1.878
2283 53.1796682 -27.8944543 26.3342594058 26.1092445764 25.4678534175 24.4100029398 3.328
2285 53.196826 -27.8943986 24.983432008 24.900106833 23.9004072274 23.3661591244 2.023
2287 53.2552683 -27.8947637 24.1671872327 24.0992415625 23.0602024225 22.7448139928 2.0054
2288 53.0616305 -27.8943351 24.8618955645 24.953711411 23.9111555089 23.7315974174 1.665
2289 53.1239748 -27.8941077 25.5480868625 25.45598773 25.1331355265 24.9543391492 2.471
2291 53.1757918 -27.894458 25.6472187406 25.7800668341 24.9881129813 24.8723521313 1.698
2292 53.1602079 -27.8945406 24.588736881 24.5938080216 23.7483875837 23.7442408856 1.687
2296 53.1589591 -27.8944319 23.5238764763 23.5359835766 23.4850354431 23.1432583604 2.8108
2298 53.2172577 -27.8941337 25.0607648903 24.9976343731 24.1450499171 24.4232915551 1.686
2308 53.2113565 -27.8937661 25.7906876717 25.8007692647 24.7144367456 24.5508674361 1.667
2309 53.1251353 -27.8940145 26.2116710362 26.0655701006 24.8254315474 24.0869157888 2.456
2310 53.1490122 -27.8938635 25.9816623483 25.7244503792 25.4251499153 24.9058059042 2.032
2311 53.1424197 -27.894184 24.9153925487 24.9524684715 24.2583605072 23.8816228892 2.103
2312 53.2506386 -27.8938781 25.0648585455 24.9868507327 25.0628287995 24.7464669603 3.315
2320 53.0872997 -27.8942387 25.4073627906 25.2904388291 23.0961851539 22.5170711002 1.502
2322 53.1834795 -27.8938882 24.1658160924 24.1668262384 24.0579757355 23.9684077104 2.1023
2324 53.1360842 -27.8937852 24.4438829407 24.4412325959 24.3143330061 24.0861074443 3.4905
2325 53.1536682 -27.893792 25.8868807927 25.7168831904 24.7814692166 24.2690775851 2.15
2344 53.0742341 -27.8932888 29.5689794098 28.0088310507 25.8061092391 24.7868153089 2.492
2349 53.196684 -27.8934798 24.2258105896 24.130229356 23.5224798927 23.4899957282 1.65
2355 53.1892866 -27.8933268 25.4844704264 25.5332962364 24.7103525932 24.7205780542 1.749
2361 53.2111908 -27.8936461 23.1584521843 23.2135894184 22.3944185273 22.4749159261 2.8686
2364 53.2213597 -27.8933805 24.9781320402 25.0480723647 24.3511434513 23.8755868955 2.703
2365 53.1412225 -27.8931878 24.5798727802 24.6171959646 24.6003382238 24.194867525 2.8292
2368 53.1365666 -27.8932046 24.7008557426 24.6490845352 24.3375388552 24.0115937278 2.952
2373 53.1245947 -27.8932453 26.8358603424 27.036930347 24.929421606 23.4443986067 2.56
2381 53.2026088 -27.8931038 26.3516795223 25.8715644844 23.7897388402 23.4091518581 1.553
2383 53.2549892 -27.8927318 25.7681950125 26.6388752209 25.295840698 24.9073451833 2.034
2385 53.0778266 -27.8931093 25.373752854 25.306836808 24.2237093279 23.5211693528 2.0001
2389 53.1415627 -27.8930817 25.5387687902 25.5699143074 25.1712245771 24.8703573004 3.14
2391 53.2071713 -27.8928639 25.1126051319 25.3430126076 24.5363878057 24.2257182537 2.148
2395 53.1865143 -27.8925953 25.7050606344 25.6694650766 24.9832111495 24.8701397111 1.653
2396 53.0699776 -27.8926647 27.0025973267 27.5034325433 24.6411503903 24.2069489726 1.752
2400 53.1213916 -27.8925858 26.0860284847 26.0835514046 25.4643300642 24.8819979847 2.542
2402 53.1021464 -27.8926312 25.9211978099 25.7801527149 25.121070266 24.9247687952 1.723
2408 53.1960776 -27.8926428 26.0646608672 25.8292622272 24.6575808981 23.5068644213 3.01
2415 53.258527 -27.8930862 24.1586748115 24.1382584613 23.048969039 22.7321123036 1.902
2418 53.1598227 -27.8923968 25.3395974385 25.4366636721 25.1651495555 24.7008148795 3.433
2423 53.1027506 -27.892832 26.1151249157 25.8856293872 23.6688738947 23.1489732883 1.832
2434 53.0853886 -27.8922198 25.6801207692 25.700376544 25.061793189 24.7665610378 1.835
2443 53.1523396 -27.8920599 24.9962418051 24.9856637258 24.5561378326 24.1619880208 3.235
2456 53.212662 -27.891739 24.8894267648 24.8887760631 24.7673210338 24.2620716536 3.154
2462 53.157942 -27.8919545 25.8855617847 25.772675917 23.4287896909 22.931801353 1.506
2468 53.0727348 -27.891904 24.9349756583 24.9101632401 24.0926779811 23.5749379325 2.313
2471 53.1082837 -27.8915494 24.9841420045 25.0534462913 24.5175734198 24.3051187195 1.825
2474 53.1621016 -27.8915496 26.6650729588 26.4816250714 25.5286780779 24.9981029398 2.241
2478 53.1027894 -27.8914841 25.3837559989 25.4831863574 24.6678849041 24.5298770358 1.717
2482 53.1828367 -27.8914989 25.5314212463 25.5468094732 25.3091559944 24.7516097429 2.779
2483 53.1510027 -27.891427 25.1526392525 25.0907963805 24.7753150402 24.4644249559 3.184
2490 53.2637982 -27.8911375 28.2975105179 27.5735787507 25.6798634459 24.5239565978 2.886
2498 53.1857089 -27.8911472 24.9387422535 24.9860799163 24.2045848578 24.3363649221 1.639
2499 53.1212246 -27.8911709 25.9261408756 25.5250587514 25.3231197391 24.8393772898 3.139
2500 53.113311 -27.891269 24.4420586805 24.4807526218 24.2549164082 23.6577683978 2.1872
2501 53.2074325 -27.8911355 25.5152622929 25.4795292569 25.1211906252 24.7151542046 3.025
2509 53.1637723 -27.891235 25.427700953 25.3902564097 24.9895662357 24.5358455355 2.964
2513 53.0952212 -27.89176 24.0861680171 24.2272215206 23.8129477523 23.2585243087 1.891
2515 53.1157845 -27.891398 26.4252713698 25.9912989588 23.6055875413 23.0496336226 1.591
2516 53.2393538 -27.8909863 25.590699539 25.4629871281 24.5408611242 24.2290179023 1.998
2518 53.1680059 -27.8910098 25.8020079042 25.8028657705 25.3915122825 24.9885330709 2.206
2520 53.1276738 -27.8910047 24.6705640124 24.650182493 23.8243003666 23.8343616053 1.634
2522 53.2382247 -27.8908551 26.1306102815 25.9806878787 25.039203445 24.8606008063 2.8733
2532 53.2279346 -27.8907866 25.4042296642 25.3464467815 25.0366084853 24.6620928916 2.351
2542 53.1469442 -27.8905392 25.4784229091 25.4347295193 25.3853881181 24.8352533464 3.18
2543 53.1344147 -27.8909571 24.4652908122 24.4382036378 23.4938428994 23.3685256499 1.7646
2552 53.1240874 -27.8912028 26.4702142669 26.1541262938 24.2597418165 23.050144736 2.444
2560 53.2406961 -27.8911167 24.2023162389 24.2081769463 23.2307040987 23.1962462095 1.607
2567 53.187452 -27.8902436 25.349074926 25.4338239305 25.3269682264 24.8924775677 3.17
2570 53.1226874 -27.8903719 25.8508946277 25.924850428 25.4931907938 24.7866261167 2.956
2576 53.2413972 -27.8903643 24.0699932866 24.0735480788 23.3012758101 23.1677711564 1.649
2580 53.2547135 -27.8901565 24.7267752233 24.4897129163 24.0995377086 23.4869262918 2.258
2584 53.1451222 -27.8903441 24.2422834723 24.2204870059 24.1123212908 23.7431409012 3.369
2594 53.2471247 -27.8898712 25.3542011883 25.34427246 24.6174776497 24.6681359964 1.609
2595 53.1772175 -27.8899217 25.3315444262 25.4147073121 24.9822134289 24.7937298839 1.899
2605 53.0603931 -27.8899433 24.323876397 24.2572359026 23.5115687994 23.3136118884 1.856
2615 53.0591754 -27.8899758 24.988186929 25.0765620858 23.3859945132 22.9177610171 1.546
2619 53.1635384 -27.8904751 24.9863308884 24.9834231728 23.5909669916 22.9003097141 2.272
2624 53.0995855 -27.8906101 24.3707642839 24.2868625548 22.2334219517 21.7653956591 1.533
2635 53.2066909 -27.8896266 24.7933046189 24.9115405607 24.015621302 23.9635054844 1.61
2644 53.1645038 -27.8903886 22.3312909181 22.3097209692 21.7389581591 21.452688225 2.1232
2658 53.1926737 -27.8893175 25.8618250276 25.6179387346 23.5026244966 22.9969651709 1.616
2667 53.1504745 -27.8890136 26.5373704574 26.6006042427 25.4170319106 24.4685485192 2.671
2669 53.2458459 -27.8889405 25.4844891149 25.4815868986 25.3522760025 24.8385935136 3.062
2671 53.248693 -27.8888692 25.7461053728 25.5313480701 24.7756117074 24.8533764661 1.578
2679 53.2577037 -27.8888733 24.7296994346 24.6710387825 24.7964783402 24.4518062331 2.9754
2684 53.1601801 -27.8891938 24.3785138959 24.3253983021 23.7905827326 24.043966573 1.8554
2691 53.2557205 -27.8887622 24.9968171038 24.8391606635 24.8088680243 24.3432741062 2.856
2699 53.208537 -27.888714 24.7746296114 24.8378566615 24.6660871068 24.4689390016 3.0872
2705 53.0692868 -27.8883988 25.189869982 25.2311758151 24.6282956539 24.6998119465 1.672
2709 53.1506563 -27.8886224 25.8229839288 25.8183290973 24.9998147769 24.6735751397 2.129
2717 53.189329 -27.8884508 28.7441374208 27.5672642633 25.4336366615 23.9810856013 2.945
2725 53.0752686 -27.8885968 24.8030308263 24.7282270317 23.6427500101 23.1191281134 2.3278
2727 53.1466967 -27.888337 26.7883241009 26.3093162732 24.2117144035 23.7099471455 1.833
2739 53.1436492 -27.8879401 25.3030430853 25.2442858354 24.994678414 24.4673467884 2.6933
2742 53.2128142 -27.8887476 24.0115732725 24.0391758623 23.2645606646 22.8423647838 2.279
2744 53.2106344 -27.8883668 23.867221981 23.8131782557 22.7613384486 22.5408416461 1.6111
2746 53.1239761 -27.8880621 25.8804362743 26.4450120316 24.5127060208 23.1256797862 2.562
2748 53.1502466 -27.8878953 25.5818786038 25.4926210599 24.8401771183 24.7322575856 1.69
2753 53.2133737 -27.8882541 23.9904360239 24.0323670502 23.0843447336 22.9805156935 1.594
2755 53.0953328 -27.8880908 24.4257715331 24.4779812629 23.6725042556 23.685507452 1.7625
2766 53.1882219 -27.8886634 23.4870376208 23.438008891 22.5133229121 22.4716073445 2.0549
2769 53.191444 -27.8877509 25.7953994318 25.6960645172 24.6006963015 23.9796159988 2.312
2774 53.1412237 -27.887648 25.5351206213 25.4113258053 25.6908538252 24.8498343234 3.094
2780 53.248447 -27.8876224 25.1654838446 25.160639763 24.1281268292 24.0920091577 1.671
2782 53.0835712 -27.8875292 26.8243192632 26.7720712972 25.8685921999 24.9435661758 3.499
2792 53.1081287 -27.8877334 24.3255846733 24.4078532946 23.9043374828 23.5440263347 2.7132
2808 53.0933732 -27.8870802 25.2881826354 25.3502138405 25.2453274133 24.7648066356 2.588
2819 53.1812738 -27.8870686 25.863400266 25.8172494325 24.921837489 24.8562227154 1.66
2820 53.0984259 -27.8869989 24.9002132113 24.9437422021 24.8859644432 24.6233634758 2.6646
2821 53.1804864 -27.8873739 24.8304720256 24.9302149071 24.6092360644 24.1413294967 1.7717
2825 53.2664419 -27.8872418 24.3282375026 24.2644247261 23.7846208724 23.365774055 2.354
2827 53.1241114 -27.8874804 25.8945764331 25.6630465973 24.2105431232 23.317420837 2.222
2828 53.112653 -27.887683 24.9231071216 24.6760530848 23.7230772923 22.9458993741 2.604
2837 53.1236353 -27.8868211 26.0076659817 25.9216939005 25.1426491948 24.9054604837 1.851
