#ID ICD_VJ ICD_VJ_ERR ston_V PR alpha_VJ
15015 0.0958962519395 0.000141889035312 111.313496706 14 3.24825823278
12672 0.0645060346805 0.000249426703425 114.667870479 12 1.16984436001
6832 0.0678506500522 0.00353356243199 29.3425035184 10 1.53883646205
11238 0.15150780304 0.00355190281611 21.2988306953 15 2.48973341166
22052 0.0832266947175 0.00541777210956 14.5040825258 13 1.90517522139
6052 0.559794182966 0.0117778576464 7.20681441565 15 2.7104335292
1481 0.00853392426745 0.00713521356113 22.1604537963 12 2.13007635728
23811 0.0651085212005 0.00169051663659 32.9541937189 11 1.74478057617
5047 0.374553098886 0.00624235195083 18.8567500659 21 1.63429459997
5573 0.0244722714518 0.00127554756414 32.1028648288 13 1.1998188136
5827 0.0739560777719 0.00205281524662 22.1664758904 7 2.61442614384
208 0.506223705819 0.064168860631 1.58676090702 6 6.08104659637
6164 0.878297471099 0.0186612811436 2.88109350838 18 1.41058049981
11842 0.0101792358891 9.56287805054e-05 215.424359428 8 1.47224845515
19505 0.0763979118625 0.00268540453173 13.6507945888 6 3.36405211715
22069 0.0563336987874 0.00353142294293 10.1751858113 5 5.66357184268
366 0.0603361824217 0.000794881346161 65.697300226 14 3.68923237971
9228 0.0541485648442 0.0128359565187 10.4149564276 9 2.01622361296
1919 0.0919476774078 0.0104466290584 50.3513722331 13 1.51178327194
4574 0.0214786260402 0.00729437893395 36.9956185186 12 0.785762374314
22464 0.0488004866125 0.00572903956609 11.9705586519 9 2.00243531589
23372 0.190549508957 0.00561247075396 26.3623223756 15 0.973266075964
19317 0.0371169806486 0.00213159753551 19.032684445 6 2.25841240189
6262 0.0507198460473 0.0044098226545 15.8820398714 11 2.59862487778
19116 0.0340447139823 0.000939509884252 41.8767051444 8 1.5242711242
6788 0.0634929834872 0.00372214173364 15.5723665235 7 1.66431324919
3434 0.0284902452761 0.00637196158634 19.8059054286 8 2.16132225961
21592 0.0289694065298 0.00220789681888 21.7312079534 8 1.77253328116
5292 0.026405387108 0.00122654899506 40.874801743 7 1.21560757304
1882 0.0472312577609 0.00836318241527 32.4821335156 13 1.47394574439
17158 0.114240195972 0.000288162686417 75.4951028819 17 2.44901372198
4921 0.0438457630769 0.00148317616184 37.290038827 11 1.7042049733
10243 0.0273051386381 0.000495558589257 266.638921775 7 1.25240440508
21084 0.0301899741525 0.00226986810016 29.1306697777 10 1.56341902695
23988 0.0268340429322 0.000983182374843 55.2975973994 11 1.3535499642
6418 0.00764366680057 0.00278768682888 21.3150027805 8 2.2504202229
21488 0.0195405888106 0.00259019899111 30.6976661764 22 1.70292060457
24552 0.0807248830218 0.000226093627548 67.0170698911 7 2.65396643671
10002 0.00894901949534 0.000956866050831 49.0491408713 6 0.835913689596
4634 0.920912974411 0.00367664084856 6.5787505712 21 0.935386172708
8380 0.493881763068 0.0100614524804 8.63608914583 23 1.5499242081
7893 0.0115647384438 0.0022902226395 25.4946780094 9 2.37495106901
18963 0.0345525202854 0.00193462734909 28.7598615747 10 1.53405499155
13064 0.141977445223 0.00938452433515 9.32164544283 13 1.97770607787
2746 0.114468963223 0.0175716934367 6.09631892864 10 5.62734377515
16654 0.0157558228059 0.00183674479077 30.1413495857 9 1.33404166949
11414 0.0141115133252 0.00414368403396 19.3725987789 9 1.24370627868
14010 0.0356958340264 0.00155579665341 34.9918253434 7 1.16054396938
6779 0.03015210201 0.0023178764264 24.4210689318 6 1.30149734066
16800 0.73699162835 0.0235855532846 7.54759178824 42 0.690993001301
21039 0.0407628488367 0.0020465274725 31.4915907467 10 1.17944597682
10286 0.719728204974 0.0140001479819 2.84004232425 29 0.917300368452
5112 0.0887454987228 0.00438029699948 13.4923852695 10 3.57702213237
11706 0.0837297742756 8.64387852528e-05 109.441061588 6 3.81605597148
13394 0.0284116475575 0.00357567971123 16.2463091148 7 1.47511657219
2739 0.0354933196716 0.00339839239262 48.1897931982 7 1.15456075481
6729 0.00374462083166 0.00112310113916 44.4508985476 6 1.05161771572
26480 0.296033495485 0.0295011634039 6.91962336165 10 1.46006084016
2220 0.0271665297558 0.00169136158156 39.5270834423 7 2.323985949
4247 0.0170647881128 0.00484274048666 43.6167775247 8 1.10049778775
11466 0.927094382657 0.00916479734843 3.88658452722 15 1.95084660196
567 0.353025496336 0.0418056150508 8.35939824388 13 2.2483310214
4609 0.0566730271265 0.00235432143652 29.7335700632 6 1.54017148305
17089 0.434598056654 0.0294228409214 4.53433025093 8 1.7211024773
1749 0.155658646224 0.00622561628731 23.9201110617 10 1.79829630138
6108 0.811252610657 0.0372384543356 5.74682497021 7 1.37137687955
4280 0.0124713602053 0.00234692080586 31.6645480598 8 1.85592332539
10254 0.0608055783687 0.00428682277644 14.4526774486 8 1.62407133016
10507 0.39562142036 0.0277561725026 1.94863699357 7 20.5941808053
19425 0.0588532601792 0.000683198982813 74.5023693088 7 1.2273432047
603 0.0601281118532 0.00154706133918 73.9699976929 8 0.716156151426
25308 0.063594277725 0.000557554588686 66.6528218886 13 2.02749774327
10711 0.0395706190378 0.00229278653225 18.9549301881 8 2.09262311919
17864 0.00683801343512 0.000938706698894 53.6791986726 12 1.54194447828
18489 0.1500559763 0.0026447845868 24.5511031763 12 2.18043641318
21167 0.0738258950253 0.00766853924638 11.7026195504 14 2.09468536327
14707 0.0667403244127 0.000799204128889 33.7997766429 11 3.19371829115
10281 0.043828112254 0.00190642318363 27.669979497 13 4.43600482764
738 0.0996434370707 0.00480844963151 29.6249952773 11 1.65317010848
12451 0.107729941966 0.00017649739968 234.496636305 18 1.17462821508
20808 0.0544863786284 0.0205404757039 10.9413209352 21 1.16841881923
14080 0.0448908862079 0.0121414965549 25.5515117096 11 1.3234225673
1051 0.0976100835901 0.0200163020045 19.0165864317 14 1.34790731166
3594 0.0506843991525 0.000950420219692 67.3708852013 6 1.18994490239
24705 0.062815855863 0.00417065573701 32.6111322477 8 1.21059622428
7466 0.0523896270865 0.00158957689812 32.1762743869 10 2.88660424389
8730 0.0618882511625 0.00230622196348 19.2892547258 9 6.42313939128
20825 0.0386975639471 0.00106530493343 47.1680127115 13 2.4040497297
15737 0.0252590120859 0.00405905608218 19.6733527958 13 1.4806690742
18900 0.0279642998328 0.000599558078982 43.9757679775 7 1.55116050947
19549 0.0316740533183 0.000248780429332 90.0759266213 14 1.33247273684
20906 0.045659711326 0.00355545122998 11.4354562007 7 5.38888889558
16732 0.0166095381517 2.2769357365e-05 325.444616398 10 1.9365388537
2912 0.241678117918 0.00967992775484 36.2431391679 7 1.91745035337
10973 0.0243865506278 0.000108901804526 228.395714618 6 1.95798638634
16641 0.0413316591685 0.000764045887275 90.5513674506 9 1.37445399413
4808 0.0155001704368 0.00340185518273 11.8937074577 5 2.07932524932
9987 0.155758999919 0.00823683446087 20.4149437838 18 3.53630784766
19580 0.0886491652869 0.0158715817319 8.64942204434 12 3.25831936763
5159 0.119929691635 0.0048659493945 14.2249622441 12 3.37334232475
5842 0.0845714752365 0.00213151096511 32.3845886149 10 3.47367217573
25242 0.0663175158484 0.00239016669714 23.5951981127 8 2.5387770438
21103 0.0536787210009 0.000971514704301 51.7419839115 14 1.63886408167
15768 0.0301080872157 4.93891997645e-05 239.44841159 12 1.30741512089
23973 0.646563362601 0.00956632330271 6.59668468974 13 9.10713533634
22231 0.0873479243664 0.00258463064882 22.0448612782 10 2.10217597914
6655 0.299309975058 0.00185793290548 26.5452144218 19 4.7387308207
22582 0.0715854836188 0.00528362716535 24.4843572883 9 1.24413603519
12770 0.0843751648221 0.000116230231418 299.048459808 7 2.2043381473
10157 0.0416008467842 0.00421003850933 15.22120307 11 2.87364447056
7040 0.028750066183 0.00309592823431 17.4899998386 7 2.80361268958
1121 0.0956720007696 0.0108707773028 12.3139646639 10 3.40191696869
6193 nan nan 0.0 12 nan
1033 0.0264360912997 0.00305436818204 23.8408784896 16 3.63075703691
24081 0.00530810365544 0.00601038153534 22.5533306068 13 1.54818959178
13218 0.885034185784 0.0132479051268 1.72172180505 14 1.10459264566
6383 0.0380522878481 0.00869000481014 21.7078474836 13 2.21122728636
6175 0.0134047921142 0.00258546217463 27.3857393127 7 1.24412475049
5734 0.0550327270927 0.00911714963508 13.2050480005 10 2.60394464544
25945 0.321620935546 0.0070471535325 14.034858255 17 2.67151632672
1231 0.185561038609 0.0149706724351 24.4442602955 15 1.97213606816
16801 0.0196202798353 0.00213450588747 32.1733301862 5 1.05992867519
240 0.49186104122 0.0619398543808 8.83831892951 47 1.19041234789
8744 0.0744707335734 0.00121131876498 64.8919246533 8 1.66866466095
23336 0.00346922447248 0.00781166904001 14.9204686781 11 1.59716217722
19461 0.106863204715 0.0101458601631 11.5023974812 6 1.98661624729
25472 0.0492966880855 0.00158818199493 34.4520552304 9 1.224568216
25860 0.0947221377286 0.00581525388201 10.5528127532 8 10.1802639614
9155 0.0937910528866 0.00376531548907 21.6690243992 11 1.52687907646
2725 0.0291469754968 0.00163861148586 33.5156618342 10 3.03927813881
4471 0.0930921298977 0.0099953997263 11.6861120178 12 1.26736929784
20981 0.995635174886 0.00911436444134 1.7591182037 16 0.344963304781
17866 0.0130733389247 0.00596893037058 12.1823112265 7 2.34224726391
21937 0.0487897383814 3.37740052035e-05 135.456168128 5 2.67066196416
7137 0.126403386139 0.01888925274 9.04245554452 14 1.37288924622
6867 0.119786481898 0.048531884115 9.88874178831 7 1.16153358161
19548 0.0400747531337 0.000358895850652 90.7971201894 5 0.800078028286
374 0.0175545900273 0.00176318937731 52.6772216175 7 1.45352282902
21705 0.0292950683776 0.00134787376833 43.4412907324 7 1.0255378648
16578 0.0241215854575 0.00776107649508 11.7527164466 11 2.97100976209
24854 0.029520535116 4.06005614348e-05 150.594874322 7 1.38280601268
17073 0.0249757647578 0.00128686787864 36.4550188453 12 1.70849436013
15669 0.208489913979 0.0061094662275 13.1819952887 11 8.17819821012
2580 0.0256743917016 0.000640586886819 46.6457464356 6 1.47853734001
6895 0.0341154667112 0.000425144012216 51.1354916788 11 1.8830343327
15139 0.019770948329 0.00114774186292 46.3805158985 6 1.49788152342
6641 0.0912641290895 0.00177432536719 35.335373345 14 2.06610715992
14639 0.0226021060942 0.00359894969156 21.60070587 7 1.24451639263
1997 0.103879132084 0.00126194113379 59.716390411 13 2.59791775328
21706 0.015720401343 0.00249152432653 13.7123654073 7 30.1536128177
12537 0.499655057242 0.00284273358039 23.1692082549 25 4.81663052829
16825 0.189120066021 0.00679648236964 16.5751040546 17 2.01764324692
1138 0.0129847898432 0.00104296520118 151.56674103 7 1.1268584001
5402 0.0850345239344 0.00392196694468 38.2073540362 13 1.92086449911
1793 0.176686392923 0.0631143368945 8.12458992233 10 2.5762204163
26731 0.0659764536348 0.00428129390832 22.8857134758 11 1.43569760929
3399 0.189111716955 0.0103847390056 9.39512796761 14 8.05097831415
4815 0.023236358533 0.00174561241659 29.4521009973 8 4.10949710276
23509 0.0262871397766 0.00050298371216 66.1923101714 13 2.11187172206
3301 0.0651782801697 0.0132062202707 8.09146224289 7 2.28648328457
2179 0.0617833659031 0.010074106604 43.5291999782 23 1.08077656302
17992 0.018906762341 0.00453996174643 18.9718853698 14 2.28691762251
1455 0.0729995959946 0.0020139049625 62.7100008661 14 1.67563809149
1054 0.0857605192511 0.000962216263497 126.237452566 25 3.46802057037
2468 0.0196104952737 0.00345302764426 29.542963918 9 2.54522315662
16132 0.0721522638092 8.98970068304e-05 230.405877875 14 1.06925832955
13662 0.0698387690056 0.0032474758314 18.4690067192 12 2.9989678738
465 0.019956007859 0.00220945739396 51.9853589685 8 1.73646400367
9561 0.218945616758 0.00533120338383 19.4368977559 18 3.05609179389
4689 0.0892326698795 0.000889899664303 59.7363135206 14 1.98554485211
13483 0.0360471538295 0.00171426983963 32.0964755272 7 1.50256377238
11072 0.240597636695 0.023475087053 3.93492517054 7 5.95772427955
5411 0.0328465274039 0.00199673857276 17.5517917629 6 2.05012165352
10578 0.0952902298573 0.000155505249003 137.695177284 7 5.09530825509
9716 0.37343470357 0.0138243157282 6.07063421792 18 3.13617138811
11293 0.998654414355 0.022511715886 0.458848524871 5 0.316073099295
15918 0.0342586153099 0.0150610446123 10.9968629873 9 1.87267609646
7150 0.182098890706 0.0332757526152 10.0943060006 17 1.3108088296
2292 0.0782213164908 0.00119706439751 57.1975707553 12 2.20154404953
3283 0.0247149362093 0.000955440146038 57.0149807113 7 1.17321303736
6562 0.10112644917 0.0113253141662 12.1347991227 9 2.53414245924
10240 0.0487285297433 0.0013214671463 26.2432397127 8 1.37166539267
9996 0.0227112518084 0.000193729446311 63.6400671589 6 1.73761476415
5079 0.0326201327923 0.00134065174612 38.606997599 8 1.46528737702
2996 0.0550525508331 0.00263287883075 49.579286254 13 2.05565489424
2383 0.059830156676 0.0346930300716 6.98117159356 6 1.71972049885
3782 0.0333968497373 0.00340946525722 36.8942829305 7 1.41000703639
413 0.0642143597918 0.00350533064507 41.1937973117 14 1.78689950702
11597 0.070674636272 0.00130068732715 199.424815489 16 1.54344719541
7246 0.473442359844 0.00461967949426 15.2025329467 25 9.26717665045
15016 0.0268331818169 0.00678229664637 14.0292178311 11 18.4209661924
21923 0.0660670917975 0.00113090251757 37.6695632318 12 2.41443889713
1884 0.0300907407108 0.0017087140403 66.3095264198 8 1.78305958814
10053 0.011990441409 0.00676941434255 16.469608656 8 1.51067499898
12229 0.300736607344 0.00305170785127 15.6521312479 8 2.15092741684
4830 0.070959996981 0.0903963512075 6.0404796602 22 1.3180757073
16437 0.0222945150228 0.000166919028555 175.689191809 6 0.852884814562
20861 0.0326671930717 0.000385419035674 46.3117735417 8 2.60110899181
7155 0.0483446059212 0.00138531734728 30.3816477917 9 2.4802305507
26317 0.0286123011353 0.00392043137398 26.1227649702 13 1.85629544283
6368 0.0476955094192 0.0034205860789 18.1367611301 9 2.1231112775
17377 0.132285741908 0.00284893851082 18.6624533005 7 2.56314800414
14772 0.0314185538094 0.00201141017768 25.0091167772 6 1.02177692037
2509 0.168097481559 0.0120030448512 17.0567881577 13 2.05073318483
12411 0.156372176355 0.02022119474 6.78077531567 8 14.1799731627
5128 0.00714406789006 0.0012066285369 61.6313291601 6 1.37365661521
5516 0.0193762451938 0.00388133000107 15.6411327537 6 1.96807358637
16045 0.0961267486238 0.00507411248542 23.5742701167 17 0.931050034314
2278 0.0505301818702 0.00061567567263 111.760928907 11 1.14690140278
13800 0.0930963154314 0.00635733271789 21.9238634093 10 1.25120255786
2288 0.185411000098 0.00273989893947 30.3887019428 8 3.24483609307
3391 0.0228589958466 0.00429665338514 16.3902857662 6 2.74541541111
201 0.172161321025 0.00868891878095 10.892024546 12 3.37689101674
6477 0.0445674789926 0.000994969404031 67.8038256178 13 1.52798643473
12081 0.0364486553929 0.00330194965026 14.6390987083 8 2.30666618271
1946 0.0292889130816 4.61918650692e-05 113.720034585 6 6.81803272253
2560 0.15204727488 0.00241129305053 31.3119635139 20 2.58030858175
1626 0.11710630645 0.00620517377528 20.2776701441 6 2.23267671317
8749 0.0327571412218 0.000969089159972 62.7504350577 6 1.16678631957
17735 0.126073101395 0.00240515569794 24.6392635616 21 2.38319256035
15220 0.035923444662 0.0054579424992 101.718125068 12 1.11894288256
7821 0.0313427930292 0.00425049269873 16.9343691249 7 1.35381370102
19953 0.474349870646 0.0113931715387 11.3592129493 17 1.5651645329
25596 0.109603570573 0.00675212440676 9.42162973262 8 6.13669636021
3866 0.206941036082 0.0125478524365 7.57927614421 12 6.6872382163
17973 0.028068658589 0.000811788751094 41.0857877162 9 1.86768783346
4378 0.447056712018 0.0240141213423 4.87581159199 12 4.19370938677
21662 0.9469029029 0.0046911832391 1.22380531595 16 2.78284886246
8324 0.0368677812796 0.00335114153291 17.9632217628 6 2.26725487293
21438 0.0597181150978 0.00296803444614 26.1500174571 20 2.12337518806
17538 0.0781748069599 0.00197380505847 26.4271630695 8 2.24524218055
22455 0.018355933794 0.00162874902651 54.1654670276 13 1.0531806815
7897 0.0694027899506 0.00236331662554 30.1275288024 14 2.87638628166
6653 0.0822946591313 0.00967908436089 11.2652001769 12 2.18197951621
3790 0.0576417260653 0.000735802541921 54.1881898961 16 3.72967413116
19242 0.0243381893814 0.000519246393363 51.0216617985 7 1.63969316351
26227 -0.030577972367 0.00933460488678 20.6847779258 13 1.38015176664
6417 0.0485337207214 0.00324607517844 24.6356270499 9 1.48772858276
5032 0.00800069781028 0.000638781103918 85.027950274 7 1.29105477244
20650 0.151905342401 0.00363229952378 31.2475110319 10 2.7549845809
24352 0.132542300126 0.0163033245358 15.3829330411 12 1.49641395594
558 0.164472558603 0.00257028793411 37.0358210335 27 2.36401797546
19616 0.291108905908 0.0149013488211 4.55470087833 18 7.03259527346
23116 0.0340208781469 0.00262629150252 17.8082809139 8 5.34692352582
9793 0.0956722943901 0.00214930267547 33.6552823554 13 3.51091615197
229 0.0255572963962 0.00347010181777 65.9614563089 8 0.994869956923
18555 0.0203413200297 0.000227758791754 88.9407954805 7 1.78234060428
4849 0.0130033873009 0.00097796692404 26.0408869237 6 2.45761718186
13308 0.0199926333658 0.000393414640778 78.8491173108 15 1.10032055873
13436 0.124123913428 0.0031943421974 22.1321366776 12 1.71689986605
6715 0.176556248315 0.0250256778225 17.2367771223 8 1.39606245931
26226 -0.0296091912767 0.0104722889898 14.2005960224 13 1.40485263056
4219 0.0387617851042 0.0038866376498 21.0484204728 15 2.47215102439
15206 0.0777168171804 0.0122227333629 19.0214459922 10 0.85943984272
9262 0.015205636111 0.00125214197749 40.0788476724 7 1.04722793024
14114 0.063983167267 0.00102123507641 36.9917840728 9 1.09386756344
18646 0.14231854952 0.00234240817481 31.252402555 12 1.50407452169
